voting_number,timestamp,voter,vote,staked_ANT_amount,tx
7,2019-04-26T10:14:41.000Z,0x51f6c2f8be5ca8bb075c7eb9dd25b2aa0dd37af3,Yes,4446.115693,0x2867315c503a7857074a1c0d2ef069bd8a77526a7ead3f915726d026ad02639b
7,2019-04-26T10:35:13.000Z,0x47e317b00862fa05ffc5d0c063dfcd45e9c5e456,Yes,3670.12,0x7976fd47c5e3238442ad48648ee4a50d272a84fca70fb16e1c800bd9d12d709c
7,2019-04-26T11:51:37.000Z,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,Yes,226.3003175,0x2bb286f50a7b4477b44732ba869182339b0a02e5d939a539eb007430d0f4be8c
7,2019-04-26T15:32:34.000Z,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,Yes,31300,0xad3803288dcafb76f040a5e768582fce4de72e8086fc778dfbf7b75b393bff06
7,2019-04-26T16:08:45.000Z,0xe3a44dd2a8c108be56a78635121ec914074da16d,No,375,0xf9e0ff3f8f980eee36a13de5274dddbd69b6b9d058b60488d39a3f4d39b00876
7,2019-04-26T16:42:55.000Z,0x4df2fa69ef22d59225521e8c03df7efa2b747a1d,No,25050,0x3ae95780d9d8cb81bef1c1616857d59464f1190d095fd285fc3602dd0dbde8a0
7,2019-04-26T17:21:20.000Z,0x450c0c90706a8cc664e8b496711370b43415715d,No,47548.26097,0x53fb379fa374957013e1e05d32bddb9388aab5bf6c443dc5722acd0349842081
7,2019-04-26T19:44:49.000Z,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,Yes,4688.068149,0x613f5ba6ad5815dedffb7858d79367a1edac578c2a6cf329a35919119339dda6
7,2019-04-26T20:05:22.000Z,0xdbaa8b3ae4409348e7159b0966641d29381ad783,No,282.4342279,0x55a663fa07194d754c6e3d7f25403441cf85f4ed05ad819c28d87a0d3838d87a
7,2019-04-26T20:32:53.000Z,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,Yes,1,0x2041cd65ed0437053c9685e90cf953c11f339d3b969f2216ce962971c734c0ad
7,2019-04-26T21:24:40.000Z,0x22acb809d08ae7c79f0b84513efce0577acfe514,No,16551.13398,0x051118b23b6c7ad8d12e408c6eb78cd153dfb72e5d6604ce448c3441e6a05fec
7,2019-04-27T05:28:53.000Z,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,Yes,50000,0xca4cbe27842d26f9164da3f4b89b1ea01a0e0353e59e60f630045cc34e270eb2
7,2019-04-27T08:45:35.000Z,0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,Yes,3000,0x115cd288d5422e57cf9ba7bf9f98aef0105183b871797f48086e9ad60f947e54
7,2019-04-27T10:06:01.000Z,0x55a16a377f1ad57f641c92c5c3b6307a86fcb8bf,No,14.28831066,0x3c20615277d9e3ca3254c370fec8eb9515433556c17d31dca300fad485311031
7,2019-04-27T11:01:01.000Z,0xa1b02d8c67b0fdcf4e379855868deb470e169cfb,No,8,0xb84067d8992b75a52c1f0f2022886abec4b6f6bd1321f161c2a16274ef55a097
7,2019-04-27T12:39:57.000Z,0x8b6a9b7c8d8ed99ff02314f779f5a1b7e8474548,No,20000,0xf74e9400fb3f8e051a401bd23fd4ba7d7bda0a275d98a84a33a694fa4066c5a1
7,2019-04-27T13:20:07.000Z,0xd8265cc1d176a0d734834a0f60d9d2d53bae66f6,Yes,792191,0xc90d9ef4c4932d809db6b41eead87bd1c277ba2ac89a2204035fe18940ce43a9
7,2019-04-27T13:22:12.000Z,0xa08d4ca03aa7e83785d6eaf386f0b2ddbefcb482,Yes,10376.03023,0xa3c2ef385ce639e815a2d2aa7538319722fc00cacef4af51264e19298868eb39
7,2019-04-27T15:33:09.000Z,0x4059457092cc3812d56676df6a75fd21204fbe2f,No,1095.8,0x2e2e48d6a672e4129a86c1394a46e81980147e148fbf8aedba5a1e10316477fd
8,2019-04-25T16:25:38.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0x1608aff5de77f4ec0ace85866fa9fe32bcd27730275b12f00a4c331a0286bd60
8,2019-04-25T16:34:04.000Z,0xd472fa32294977196b9ad47e7865e0d737220e32,Yes,33700.9834,0x21381d85f06bd119cbb0e48a1b877cfaa66169d3835321dd57be0ebe8406408d
8,2019-04-25T16:56:14.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,Yes,23921.19159,0x165779f4ccef5d16d081d39efea875a0229ab38bedff8ad28e174dd204926c0a
8,2019-04-25T17:09:50.000Z,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,Yes,100,0x6f7d074167ead93708e5c6f0a26f84a3b3ca00da09881568f927896066eed2e9
8,2019-04-25T17:13:10.000Z,0x80b380422421f42aa2b0f644f76af92115b71cf8,Yes,743.464071,0x7733bae755cc6b40c98ea89ba035b941d4400593c94efcde3ccac893218e4b01
8,2019-04-25T17:56:21.000Z,0x0489076a0d17394835af93cd62acff703b6814a9,Yes,64191.4,0xd09ca121bdbff7b7e7b4f0fae35d35b63069419a4393b4da2d2286cf6387f241
8,2019-04-25T18:22:04.000Z,0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a,Yes,61.69151007,0x947f033c7fcbabe7c600e05ccfe52e05fcefa028ba1ed10b0804083e0df482c0
8,2019-04-25T18:29:21.000Z,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,Yes,114.0764211,0xd820b47f7a60e527edb9aca4987bf2c94a10f65c3257a442ab40d14006ead767
8,2019-04-25T18:32:29.000Z,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,Yes,552.8694924,0xbbb17e8643aaf47bddf020b9ecd4e45de43787653db33c313a0696d29d1c0f99
8,2019-04-25T18:54:32.000Z,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,Yes,474.0704343,0x004a799802d137cc6e3b5add73da39b7bd6ce414b3d4f540bbd2ce630fde2dad
8,2019-04-25T18:59:58.000Z,0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,Yes,350,0x21b41fa2ad8a984ddded43a2af51dac2c057ceba59238e17bcbc3523fd1c2449
8,2019-04-25T19:20:38.000Z,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,Yes,5,0x1154abf26619353dce01d1eefacae65d170fa809eade18d6d7e775ed8a6ffcce
8,2019-04-25T19:22:32.000Z,0xc3efb7341bedae640b68f1e3597f0c0662e14ba7,Yes,1510.761544,0x73265575b0a991caadbc1a6cebe7367cf965c6cc89c878aaa4cdbfcb75fa1a37
8,2019-04-25T19:41:58.000Z,0x974d012bfbf0ea561063c08fd39c68326b33f83b,Yes,82685.11012,0xfe854d2a69e1fc2aabed39c1b12483a90ac7e96763dee10ea69f5b7722fbb642
8,2019-04-25T20:38:32.000Z,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,Yes,175264.7994,0x0389ff5924abf2ad2c6e7a75cfb923e0115457769372def969919d1aac610297
8,2019-04-25T20:56:13.000Z,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,Yes,5762.342012,0xc4db00d33f1d00c056aaf53063618683c69013c6e6f1df18800ad5f8e50b5b77
8,2019-04-25T21:18:07.000Z,0xf83775c95a00612d4cac5053dd484ffa81bae0ad,Yes,15,0xe706c2a441749e49fee372e96dbaeb652ad80743cb347ed4b1ece488c5579f06
8,2019-04-25T23:32:55.000Z,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,Yes,5000,0x34ca85275d91798a8eec216d6d73c9fce461825fd75a3efb905d945330894b8c
8,2019-04-26T01:19:06.000Z,0xbf15bd159ae5b410c4b7d4ae0230fb81f2f21cf1,Yes,29000,0xc3710a06ce5db6a618f2a485e334fb3823900b5fffa528bb3b160a5da7917a5c
8,2019-04-26T01:56:43.000Z,0x0fd297255ec21fbb88dee67cb8bbc372a593c539,Yes,338.8166126,0x569ae9fb949a95887cce2caabf60cb04b16e708bdb0fc4e2b1a4d584f4eab019
8,2019-04-26T04:41:42.000Z,0xe7f3722a36f1a08c4db998122553785d94081ebf,Yes,198.7,0xed1a4fd3447f1265b1dbd052940cf6b86a104c422792fccdcbc6a13ff7ec70bd
8,2019-04-26T07:15:23.000Z,0xd395d4a9753310f3940de2673c70c251224e3d07,Yes,0.05363874,0xc9bf89d82783e1d31a027e5b65f06dc21c96196cb3d981cfc586d719672f3c77
8,2019-04-26T08:32:14.000Z,0x1a597758300f1a7bc253d9b1f3e4d15f9bfbe05e,Yes,11190.60615,0x74f0dbdbd30c30126611449a95b82fe019533c1cf98d8cc1dca634b6f2f54f60
8,2019-04-26T09:35:17.000Z,0x00e3f8e167e5de09ec6bb58db232760750ac12e5,Yes,2000,0xa9585b4446a3da2e6eb2edf6d8ad9a7d5f236d3d94cef32f94d34852ab67de0d
8,2019-04-26T10:07:28.000Z,0x9dcb907faf7e00345beb97cc8395ba89a20be5b9,Yes,5243.103691,0x3f64744cf711a932973181f826a43fa5f434e18d47fa0565be5ec512177840cc
8,2019-04-26T10:45:08.000Z,0x17d38262ceb5317af645a246b0ce6fc4cc3088f6,Yes,25249.98,0x7f492f2435b2657765d1651119369e77b76ddfc12658e76b1467c562adbec7a5
8,2019-04-26T11:52:32.000Z,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,Yes,226.3003175,0xac49bacd0d1890c1f8dbf818688192de33970f7e643feacdef86234d917b6e7c
8,2019-04-26T14:13:04.000Z,0x9e889af7167f7dcbbb5cdafe947f1392b31b2357,Yes,17.7,0xf5809a435aede6d77b26e5bf74d17da7730f70e700a7bb2fbbc0989fdaf81526
8,2019-04-26T15:15:25.000Z,0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,Yes,1999.99,0x0d9f861536b194ce834d0972f6848a72c0e6074166443d20f64a33c201c9a1ea
8,2019-04-26T15:26:21.000Z,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,Yes,31300,0x8460c9cf28decf1617623f1ff1e735670d3b44897f87ab248ad40c910e099769
8,2019-04-26T17:06:58.000Z,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,Yes,223.0599262,0x07f754b8804936e0521231c69e150b9da246241f9f9c48182f2c890d821f082c
8,2019-04-26T18:19:29.000Z,0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,Yes,218.4081505,0x84673a3cfa8c65aaac4aec42dff717a267d45cd761ab42d00150a82f3a372446
8,2019-04-26T20:33:27.000Z,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,Yes,1,0xc8cb1db44d750b2d098d38da54b19e894b1d79092841dfd946c850dccc4e462d
8,2019-04-26T21:19:35.000Z,0x22acb809d08ae7c79f0b84513efce0577acfe514,Yes,16551.13398,0x54c678c4503136cd35d2d7468d8996ec884a180fc3e71ff05c86152c595b605a
8,2019-04-27T08:26:05.000Z,0xa4887ea048a49b34ee531fb43113ecaf930445e3,Yes,400,0x5768c598bce05e27804cc77718e54a2de6d5ccdf25d92212ee189bbabefe99a3
8,2019-04-27T11:06:24.000Z,0x4c4d2ac40721aa756970401d57af0e237a3fd607,Yes,15,0xcab544fcac4cbc2cc0ecd68a71e44bb5a2e54b565f31ef435a870e1e02a58ce7
8,2019-04-27T13:21:04.000Z,0xd8265cc1d176a0d734834a0f60d9d2d53bae66f6,Yes,792191,0xfe7bdadc64f1e56da070b1184c7cfd1cb6347178934bb1da8114d42c0506e4be
8,2019-04-27T15:33:55.000Z,0x4059457092cc3812d56676df6a75fd21204fbe2f,Yes,1095.8,0x069d2ee942ed1b83af2bac5b9d49a95f7c595ab0479df896d1a9d1d8ba62d1c0
9,2019-04-25T16:25:55.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0x8dbb40c7a725f45ef9ae04ed06fc670e5db865c7f7257873605d8687aa9aaf76
9,2019-04-25T16:29:36.000Z,0x9e889af7167f7dcbbb5cdafe947f1392b31b2357,Yes,17.7,0x2993b89e6f6976d6a49b4d5f1fcbe72fa182a594a1bab4d85d52786aa9ce9553
9,2019-04-25T16:33:14.000Z,0xd472fa32294977196b9ad47e7865e0d737220e32,Yes,33700.9834,0xf8961b3f3f5b09b02d64990f3c1fd6966255ad3898158dd9484caa91f994aeea
9,2019-04-25T16:37:27.000Z,0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,Yes,3000,0x7f61b160923155512a39f5a9ecb18f22aa605699f7cc2c08392141d667163aa2
9,2019-04-25T16:59:47.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,Yes,23921.19159,0x317ccba3065cfa7026168b93c4fbd722628d2f152b0b4e33bdac91b2b9604d60
9,2019-04-25T17:10:20.000Z,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,Yes,100,0x236680d712a25ff357f4d41b76602d975070f083f4072f5bd21fdcbf96feb6a2
9,2019-04-25T17:10:40.000Z,0x424b61266a329b8339d688dc397d377e789fce90,Yes,3998.7,0xe8fc38d8e2b10d39326f3ec68d5d116223cdddfdbd0b56a902e37a2a357d4b56
9,2019-04-25T17:12:26.000Z,0xc7b51a1637f86f130686eebd1aae67c051888351,Yes,495.1525761,0x54700946b650d41e07abd1330298e8a27fe71c8d641bad097ed9aa1c41b50b4c
9,2019-04-25T17:13:10.000Z,0xe2f35b376461e7fdd2f2e45248e4c3cd9626a933,No,4079.955477,0x94b0ef815de5586b669cc8815b7d435979efef8e0186236810c933fd94e37bd5
9,2019-04-25T17:19:20.000Z,0x6543c99d0e073c140fd08a741c6cfdcd1449da94,Yes,95.21731432,0x2135a98da536a7a8a79cd677d0ac3a3337696dba2a6c78522ebda3a1ed8ffc63
9,2019-04-25T17:23:57.000Z,0x80b380422421f42aa2b0f644f76af92115b71cf8,Yes,743.464071,0x5111ac5bf8ad57ea26acf4e5d814127d4bd78a3238173f70e2a27c5c9ebfec0c
9,2019-04-25T17:54:28.000Z,0x0489076a0d17394835af93cd62acff703b6814a9,Yes,64191.4,0x0b1ed12be4c504bc79309f0f6ecbfa222ad2f074246d075c6540bc00daa0625a
9,2019-04-25T18:30:50.000Z,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,Yes,114.0764211,0x4e112a85e06e78d06222ff7cede3b65a7eedfd946d2847bff996ebfed9f9c252
9,2019-04-25T18:32:24.000Z,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,Yes,552.8694924,0x723123155738bf39f71008e6c05e9afaa63fd5408f31abd24f2c1a9b5f45020d
9,2019-04-25T19:01:43.000Z,0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,Yes,350,0x3026c7d4e03cd9f2569c9c7fd2e06b471688c8d2d529452d1ff0fa6a46112660
9,2019-04-25T19:02:50.000Z,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,Yes,474.0704343,0xa02ab8c5c2754d22ba08ca1911358687d01ecf1d91e268dbfe99381728929510
9,2019-04-25T19:20:36.000Z,0xc3efb7341bedae640b68f1e3597f0c0662e14ba7,Yes,1510.761544,0xe6b163ab49a23edd1eb6b9dab41ad2b2a7a2039875e3db1929ba2997ff2a5f21
9,2019-04-25T19:21:28.000Z,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,Yes,5,0x20d96154dc2a3fa0b0d27f5078a67be5b822c838c6eba22a44d4cd67b3f563f7
9,2019-04-25T19:42:17.000Z,0x974d012bfbf0ea561063c08fd39c68326b33f83b,Yes,82685.11012,0x61a1bcf176aea8725d86efc9e38c9505a8e73ecec97803bcf435a69363811809
9,2019-04-25T20:38:32.000Z,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,Yes,175264.7994,0x39871f39f6f8ee7a9d18bbdf3b74acf68a4e5faa64f7f7862197aebf9cde2f6f
9,2019-04-25T20:49:21.000Z,0xad2dcb058f10b4e11611f9c1fc0aa1a532e270d6,Yes,1800,0x2dbafe70b9caaf700e6bc18627febf3d3c97f0b2f3c1be29f4d49a96300b8fa0
9,2019-04-25T20:55:15.000Z,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,Yes,5762.342012,0x801f722bb05b4a95dd4c9e3aa847686b6dfa0aff7cb8adbb6af57cac94ffbdb7
9,2019-04-25T20:59:34.000Z,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,Yes,67269.23193,0xfcbeed90a2a67f17b8b08913acd12af2cfc581a6bd0f5b39402e46b3bd5f6408
9,2019-04-25T21:19:07.000Z,0xf83775c95a00612d4cac5053dd484ffa81bae0ad,Yes,15,0x1bf4614a1ed64ce6535abfb4e249b7b601f4c1dd81a9a30b5abaaff3851bd831
9,2019-04-25T23:34:08.000Z,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,Yes,5000,0x4c78b95209569baeb0c54e3792d71fc148c98a89ddf6e146884508df3d7b0831
9,2019-04-26T01:20:47.000Z,0xfa75cb0cfda814f7d49891bcdd28308c31e72d63,Yes,880.5850342,0xc4b3ce7d37cff8004e114eedf4bd022af840a01871bfaf5af9051b005431d04f
9,2019-04-26T04:41:42.000Z,0xe7f3722a36f1a08c4db998122553785d94081ebf,Yes,198.7,0x5c6fcb27c16491558d653c0b9a2b5f76ccd4d5caa845b8632a8ddf106577ada8
9,2019-04-26T05:55:04.000Z,0xdd1cbf1cbf81c45c6581d5b870e035a5fe7205d4,Yes,193515.2857,0x3f8165b0ebb540d872d33cc92a703eaf80fcac443ce9c80f8c969a43abc88f7c
9,2019-04-26T07:20:25.000Z,0xd395d4a9753310f3940de2673c70c251224e3d07,Yes,0.05363874,0x8cd95ab9bc8f1c2cd05ee950f874384a766bdd8b8ad693261def7abeb79c2385
9,2019-04-26T08:37:49.000Z,0x1a597758300f1a7bc253d9b1f3e4d15f9bfbe05e,Yes,11190.60615,0x626c47c9a2ca2cce2d9b12ac203a8df7de840a3a2143293fb80382814b3051f3
9,2019-04-26T09:35:32.000Z,0x00e3f8e167e5de09ec6bb58db232760750ac12e5,Yes,2000,0xd1a5faab7133bc28744ed0ca2f21fa9e162413855efa5559f455216800b660d0
9,2019-04-26T10:07:17.000Z,0x9dcb907faf7e00345beb97cc8395ba89a20be5b9,Yes,5243.103691,0x88dd5b1b623727f05b3d91eacd13c134bd0b9caa3fca81c2fc1400b4505ea06d
9,2019-04-26T10:15:05.000Z,0x51f6c2f8be5ca8bb075c7eb9dd25b2aa0dd37af3,Yes,4446.115693,0x025e3626ada6cd989447c3e6c82b9cfbef3881b17b88ad6c93c6f20a3c842237
9,2019-04-26T10:39:01.000Z,0x47e317b00862fa05ffc5d0c063dfcd45e9c5e456,Yes,3670.12,0xec5acd5cf002c2ec651319fcb2ecc66e2c90dc7ba2f00df558824aae01f4526b
9,2019-04-26T10:40:29.000Z,0x17d38262ceb5317af645a246b0ce6fc4cc3088f6,Yes,25249.98,0xb73226554389be9c419bcc15cecd4738850bcfd8856c7d6913885aa496f93b3e
9,2019-04-26T11:53:28.000Z,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,Yes,226.3003175,0xb0622d9c456048bbef3f2ea61c23c35b9bbf8698cf1ce33e36147c5cb8f57e17
9,2019-04-26T13:59:46.000Z,0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,Yes,1999.99,0x4a2324fb67dbcb078ad698791061f6031a918ac868bea5baaf5d7be871f84377
9,2019-04-26T15:05:11.000Z,0x625236038836cecc532664915bd0399647e7826b,Yes,100,0x0ba4e1466091926094c2ba9addcbb97d6379259410f251b96c7198bcc4e9e65f
9,2019-04-26T15:25:19.000Z,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,Yes,31300,0xb9ea6613700025978db5fc962a68ec1e742b96dd0245c90a881df3b9a64d287f
9,2019-04-26T16:43:45.000Z,0x4df2fa69ef22d59225521e8c03df7efa2b747a1d,Yes,25050,0x937d163ccfab3e88b4ce08680e1f57ae06e01617c5e26fbdf04267d1f5bd0ec9
9,2019-04-26T17:08:13.000Z,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,Yes,223.0599262,0x63ecfe6e0678617e3457cb17c936e6e9662e64ce8fa935cbae36df2e64ce07dc
9,2019-04-26T20:49:01.000Z,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,Yes,1,0x76355a8134e6a29eb2921d830d23721120d7619e9a2afa1c67b045a46db49140
9,2019-04-26T21:23:56.000Z,0x22acb809d08ae7c79f0b84513efce0577acfe514,Yes,16551.13398,0x7cc24361f242034a72f0df183c0e5545df53cf763fc93ef49d9901b8a62ccfa1
9,2019-04-27T08:38:49.000Z,0xa4887ea048a49b34ee531fb43113ecaf930445e3,Yes,400,0xaeb9a658da6c6aa193facd63d60d5dc55b3811678d9639175bf169e0a7516894
9,2019-04-27T13:21:39.000Z,0xd8265cc1d176a0d734834a0f60d9d2d53bae66f6,Yes,792191,0x4c8a89149019ab1ef466e6b05592a66b68d6d1c5baa461ac391827497e7a7df7
9,2019-04-27T15:34:18.000Z,0x4059457092cc3812d56676df6a75fd21204fbe2f,Yes,1095.8,0x634efd18dd5028efb501fc3828a4689a7cc329bf20dedf8e198583d4e6afd6ea
10,2019-04-25T16:26:17.000Z,0xf925fdaea552d36a5291335941ab7a046f960a80,Yes,13.7,0xb142d79aaa62cb6b8c011c8c504f53f413a3ae23d19171c042e2527219d3dbe3
10,2019-04-25T16:32:19.000Z,0xd472fa32294977196b9ad47e7865e0d737220e32,Yes,33700.9834,0xe5f6b44c5b3ca15bdfb0045e4bdf89df55f40b71f5af9af004246738fe8f29e2
10,2019-04-25T17:04:04.000Z,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,No,23921.19159,0x9d59251b376b5febf6112cf66da2b3d49d4718e268d1eafe663642c05acf941e
10,2019-04-25T17:09:50.000Z,0xe2f35b376461e7fdd2f2e45248e4c3cd9626a933,No,4079.955477,0xa42b5b4ce44330580bf4e9cc6c78583fe8f9965bfc886a9320e114bee1ed6acf
10,2019-04-25T17:11:05.000Z,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,Yes,100,0x1a24635dbc8ff4bc796061caa318ad73fadcd60e23e221404ae783e463ad3e00
10,2019-04-25T17:13:25.000Z,0x6543c99d0e073c140fd08a741c6cfdcd1449da94,No,95.21731432,0x557f97b6f6918262e7ee963c2fafd848f4d528b262f490b99857ce3437a14851
10,2019-04-25T17:25:00.000Z,0x424b61266a329b8339d688dc397d377e789fce90,Yes,3998.7,0x3a310ecd171e7fde16f5d02f69cf3dc1b2accfdc6c59c47f075255ab1ff5a6b8
10,2019-04-25T17:44:10.000Z,0x0489076a0d17394835af93cd62acff703b6814a9,Yes,64191.4,0xe9cb5449cd2aa5e7ff21408141b1f2ca5c7932d091a8a6ed9c631a234c16db8b
10,2019-04-25T18:32:06.000Z,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,Yes,552.8694924,0x141e4c38982e9152f7dd7d8f808cb087e21cf29382d4b4297d3984d5f3eeab62
10,2019-04-25T18:33:00.000Z,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,Yes,114.0764211,0x06d0a31a292020af26869509a8563ea1740f420d32480d9725f51faee102ac38
10,2019-04-25T19:02:50.000Z,0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,Yes,350,0x0e85f46fcd61081144ad248311a34a8b4ab20371f7ad958bbf3c9a615661bc47
10,2019-04-25T19:03:35.000Z,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,Yes,474.0704343,0x9d41739ac6f5e915738403086108a744410ce3cc1a4c4f900c3307cca8735b0a
10,2019-04-25T19:22:17.000Z,0x995f8ac433f4f881708c279abeabb78379e744ff,Yes,49.49098863,0xf7da57ffcd0c7643a805076e989eefcd532dff257f5bea540e92077ac6b5a028
10,2019-04-25T19:22:32.000Z,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,No,5,0xe60fb6233e34f6ba9a1b438f9f67a65a5db252acdb28e7b7fc1fb06b595eed83
10,2019-04-25T19:26:33.000Z,0xc3efb7341bedae640b68f1e3597f0c0662e14ba7,No,1510.761544,0x362afff7cc0cf3567922619e165a36e5002666f1cb55efc0ae0fbf34095ef51f
10,2019-04-25T19:42:45.000Z,0x974d012bfbf0ea561063c08fd39c68326b33f83b,No,82685.11012,0xaa2f5d0b0b85c656879a4e8ce1ed418f1bf2be0098875dad93e5fbdec744f520
10,2019-04-25T20:39:45.000Z,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,No,175264.7994,0xc346c2cbe906a8fc2fe6400bff6eba8eb92ab0dcde77bc7a716d809b3d834706
10,2019-04-25T20:55:15.000Z,0x370ceca4fc1287ed99924bba76259f6c771a6022,Yes,76593.51492,0xd1214c94da1b94975f2ce4b82bbf5aecabb9e571955ec2cb4c07192474b2323a
10,2019-04-25T20:55:42.000Z,0x370ceca4fc1287ed99924bba76259f6c771a6022,Yes,76593.51492,0x8fb0796170dcc823dd59ad1fc6fd6c6a7c86d2a091292de8843b02633a86ce45
10,2019-04-25T20:56:27.000Z,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,Yes,5762.342012,0x2dcdadd274df7743dad6c7dc73ae2f9016c0a9bf2fe541a6e699f60cf0c0ed39
10,2019-04-25T20:56:54.000Z,0x370ceca4fc1287ed99924bba76259f6c771a6022,Yes,76593.51492,0xd5d007119231fdd207f8f5a739bee16d38b7447205ff8d752b6ff0a5c788be61
10,2019-04-25T21:07:48.000Z,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,Yes,67269.23193,0x5552475c38e89072ca0d75bbb5e6bb9465b3a197163c0ef6bccb1f40be492d50
10,2019-04-25T23:34:45.000Z,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,Yes,5000,0x35f35dc3ce1dc8e391d3a8d1670f1a4040293cb84cbd63c22c160a1d8e14b1c4
10,2019-04-26T01:58:04.000Z,0x0fd297255ec21fbb88dee67cb8bbc372a593c539,Yes,338.8166126,0x078ba7dfbdb8557f1bb5dfe92d3e141a8a7d80c9af0e518ee203e563c4cfd1c5
10,2019-04-26T03:24:41.000Z,0xfa75cb0cfda814f7d49891bcdd28308c31e72d63,Yes,880.5850342,0x86a23cf57b3cc4c7d27fc9db9e0e63b60afbbd60db1457cb19588d94488cf54c
